time,state,geography,geography_name,grade,vaccine,n_exempt
12-31-2021,West Virginia,54023,Grant County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54023,Grant County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54023,Grant County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54023,Grant County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54023,Grant County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54025,Greenbrier County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54025,Greenbrier County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54025,Greenbrier County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54025,Greenbrier County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54025,Greenbrier County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54025,Greenbrier County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54025,Greenbrier County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54025,Greenbrier County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54027,Hampshire County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54027,Hampshire County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54027,Hampshire County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54027,Hampshire County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54027,Hampshire County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54027,Hampshire County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54027,Hampshire County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54027,Hampshire County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54029,Hancock County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54029,Hancock County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54029,Hancock County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54029,Hancock County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54029,Hancock County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54029,Hancock County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54029,Hancock County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54029,Hancock County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54031,Hardy County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54031,Hardy County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54031,Hardy County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54031,Hardy County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54031,Hardy County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54031,Hardy County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54031,Hardy County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54031,Hardy County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54033,Harrison County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54033,Harrison County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54033,Harrison County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54033,Harrison County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54033,Harrison County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54033,Harrison County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54033,Harrison County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54033,Harrison County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54035,Jackson County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54035,Jackson County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54035,Jackson County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54035,Jackson County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54035,Jackson County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54035,Jackson County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54035,Jackson County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54035,Jackson County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54037,Jefferson County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54037,Jefferson County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54037,Jefferson County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54037,Jefferson County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54037,Jefferson County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54037,Jefferson County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54037,Jefferson County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54037,Jefferson County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54039,Kanawha County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54039,Kanawha County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54039,Kanawha County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54039,Kanawha County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54039,Kanawha County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54039,Kanawha County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54039,Kanawha County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54039,Kanawha County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54041,Lewis County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54041,Lewis County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54041,Lewis County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54041,Lewis County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54041,Lewis County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54041,Lewis County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54041,Lewis County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54041,Lewis County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54043,Lincoln County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54043,Lincoln County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54043,Lincoln County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54043,Lincoln County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54043,Lincoln County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54043,Lincoln County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54043,Lincoln County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54043,Lincoln County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54045,Logan County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54045,Logan County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54045,Logan County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54045,Logan County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54045,Logan County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54045,Logan County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54045,Logan County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54045,Logan County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54049,Marion County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54049,Marion County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54049,Marion County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54049,Marion County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54049,Marion County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54049,Marion County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54049,Marion County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54049,Marion County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54051,Marshall County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54051,Marshall County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54051,Marshall County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54051,Marshall County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54051,Marshall County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54051,Marshall County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54051,Marshall County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54051,Marshall County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54053,Mason County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54053,Mason County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54053,Mason County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54053,Mason County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54053,Mason County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54053,Mason County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54053,Mason County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54053,Mason County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54047,McDowell County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54047,McDowell County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54047,McDowell County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54047,McDowell County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54047,McDowell County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54047,McDowell County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54047,McDowell County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54047,McDowell County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54055,Mercer County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54055,Mercer County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54055,Mercer County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54055,Mercer County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54055,Mercer County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54055,Mercer County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54055,Mercer County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54055,Mercer County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54057,Mineral County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54057,Mineral County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54057,Mineral County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54057,Mineral County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54057,Mineral County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54057,Mineral County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54057,Mineral County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54057,Mineral County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54059,Mingo County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54059,Mingo County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54059,Mingo County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54059,Mingo County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54059,Mingo County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54059,Mingo County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54059,Mingo County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54059,Mingo County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54061,Monongalia County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54061,Monongalia County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54061,Monongalia County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54061,Monongalia County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54061,Monongalia County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54061,Monongalia County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54061,Monongalia County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54061,Monongalia County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54063,Monroe County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54063,Monroe County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54063,Monroe County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54063,Monroe County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54063,Monroe County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54063,Monroe County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54063,Monroe County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54063,Monroe County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54065,Morgan County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54065,Morgan County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54065,Morgan County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54065,Morgan County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54065,Morgan County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54065,Morgan County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54065,Morgan County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54065,Morgan County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54067,Nicholas County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54067,Nicholas County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54067,Nicholas County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54067,Nicholas County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54067,Nicholas County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54067,Nicholas County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54067,Nicholas County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54067,Nicholas County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54069,Ohio County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54069,Ohio County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54069,Ohio County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54069,Ohio County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54069,Ohio County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54069,Ohio County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54069,Ohio County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54069,Ohio County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54071,Pendleton County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54071,Pendleton County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54071,Pendleton County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54071,Pendleton County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54071,Pendleton County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54071,Pendleton County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54071,Pendleton County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54071,Pendleton County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54073,Pleasants County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54073,Pleasants County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54073,Pleasants County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54073,Pleasants County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54073,Pleasants County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54073,Pleasants County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54073,Pleasants County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54073,Pleasants County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54075,Pocahontas County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54075,Pocahontas County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54075,Pocahontas County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54075,Pocahontas County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54075,Pocahontas County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54075,Pocahontas County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54075,Pocahontas County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54075,Pocahontas County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54077,Preston County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54077,Preston County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54077,Preston County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54077,Preston County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54077,Preston County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54077,Preston County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54077,Preston County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54077,Preston County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54079,Putnam County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54079,Putnam County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54079,Putnam County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54079,Putnam County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54079,Putnam County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54079,Putnam County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54079,Putnam County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54079,Putnam County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54081,Raleigh County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54081,Raleigh County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54081,Raleigh County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54081,Raleigh County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54081,Raleigh County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54081,Raleigh County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54081,Raleigh County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54081,Raleigh County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54083,Randolph County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54083,Randolph County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54083,Randolph County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54083,Randolph County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54083,Randolph County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54083,Randolph County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54083,Randolph County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54083,Randolph County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54085,Ritchie County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54085,Ritchie County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54085,Ritchie County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54085,Ritchie County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54085,Ritchie County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54085,Ritchie County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54085,Ritchie County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54085,Ritchie County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54087,Roane County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54087,Roane County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54087,Roane County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54087,Roane County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54087,Roane County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54087,Roane County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54087,Roane County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54087,Roane County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54089,Summers County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54089,Summers County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54089,Summers County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54089,Summers County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54089,Summers County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54089,Summers County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54089,Summers County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54089,Summers County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54091,Taylor County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54091,Taylor County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54091,Taylor County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54091,Taylor County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54091,Taylor County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54091,Taylor County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54091,Taylor County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54091,Taylor County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54093,Tucker County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54093,Tucker County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54093,Tucker County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54093,Tucker County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54093,Tucker County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54093,Tucker County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54093,Tucker County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54093,Tucker County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54095,Tyler County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54095,Tyler County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54095,Tyler County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54095,Tyler County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54095,Tyler County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54095,Tyler County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54095,Tyler County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54095,Tyler County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54097,Upshur County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54097,Upshur County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54097,Upshur County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54097,Upshur County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54097,Upshur County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54097,Upshur County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54097,Upshur County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54097,Upshur County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54099,Wayne County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54099,Wayne County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54099,Wayne County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54099,Wayne County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54099,Wayne County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54099,Wayne County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54099,Wayne County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54099,Wayne County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54101,Webster County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54101,Webster County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54101,Webster County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54101,Webster County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54101,Webster County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54101,Webster County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54101,Webster County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54101,Webster County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54103,Wetzel County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54103,Wetzel County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54103,Wetzel County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54103,Wetzel County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54103,Wetzel County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54103,Wetzel County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54103,Wetzel County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54103,Wetzel County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54105,Wirt County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54105,Wirt County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54105,Wirt County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54105,Wirt County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54105,Wirt County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54105,Wirt County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54105,Wirt County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54105,Wirt County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54107,Wood County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54107,Wood County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54107,Wood County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54107,Wood County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54107,Wood County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54107,Wood County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54107,Wood County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54107,Wood County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54109,Wyoming County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54109,Wyoming County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54109,Wyoming County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54109,Wyoming County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54109,Wyoming County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54109,Wyoming County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54109,Wyoming County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54109,Wyoming County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54001,Barbour County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54001,Barbour County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54001,Barbour County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54001,Barbour County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54001,Barbour County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54001,Barbour County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54001,Barbour County,Kindergarten,hep,0.00
12-31-2025,West Virginia,54001,Barbour County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54003,Berkeley County,Kindergarten,hep,1.00
12-31-2019,West Virginia,54003,Berkeley County,Kindergarten,hep,1.00
12-31-2020,West Virginia,54003,Berkeley County,Kindergarten,hep,1.00
12-31-2021,West Virginia,54003,Berkeley County,Kindergarten,hep,1.00
12-31-2022,West Virginia,54003,Berkeley County,Kindergarten,hep,1.00
12-31-2023,West Virginia,54003,Berkeley County,Kindergarten,hep,1.00
12-31-2024,West Virginia,54003,Berkeley County,Kindergarten,hep,1.00
12-31-2025,West Virginia,54003,Berkeley County,Kindergarten,hep,1.00
12-31-2018,West Virginia,54005,Boone County,Kindergarten,hep,1.00
12-31-2019,West Virginia,54005,Boone County,Kindergarten,hep,1.00
12-31-2020,West Virginia,54005,Boone County,Kindergarten,hep,1.00
12-31-2021,West Virginia,54005,Boone County,Kindergarten,hep,1.00
12-31-2022,West Virginia,54005,Boone County,Kindergarten,hep,1.00
12-31-2023,West Virginia,54005,Boone County,Kindergarten,hep,1.00
12-31-2024,West Virginia,54005,Boone County,Kindergarten,hep,1.00
12-31-2025,West Virginia,54005,Boone County,Kindergarten,hep,0.00
12-31-2018,West Virginia,54007,Braxton County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54007,Braxton County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54007,Braxton County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54007,Braxton County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54007,Braxton County,Kindergarten,hep,0.00
12-31-2023,West Virginia,54007,Braxton County,Kindergarten,hep,0.00
12-31-2024,West Virginia,54007,Braxton County,Kindergarten,hep,1.00
12-31-2025,West Virginia,54007,Braxton County,Kindergarten,hep,1.00
12-31-2018,West Virginia,54009,Brooke County,Kindergarten,hep,0.00
12-31-2019,West Virginia,54009,Brooke County,Kindergarten,hep,0.00
12-31-2020,West Virginia,54009,Brooke County,Kindergarten,hep,0.00
12-31-2021,West Virginia,54009,Brooke County,Kindergarten,hep,0.00
12-31-2022,West Virginia,54009,Brooke County,Kindergarten,hep,0.00
